Column1,Column2,Column3,Column4,column5,Column6
3.6719999,-9.5070218,-9.2711097,-8.807554215,-9.1038188,-7.000836657
3.6760001,-9.3807238,-9.1819646,-8.72286637,-9.0206961,-6.936915301
3.6800001,-9.2711097,-9.1038188,-8.64862786,-8.921,-6.860249
3.684,-9.1819646,-9.0206961,-8.569661295,-8.8052542,-6.77124048
3.688,-9.1038188,-8.921,-8.47495,-8.6851559,-6.678884887
3.6919999,-9.0206961,-8.8052542,-8.36499149,-8.5750421,-6.594207375
3.6960001,-8.921,-8.6851559,-8.250898105,-8.4822714,-6.522866707
3.7,-8.8052542,-8.5750421,-8.146289995,-8.4028356,-6.461780576
3.704,-8.6851559,-8.4822714,-8.05815783,-8.324482,-6.401526658
3.7079999,-8.5750421,-8.4028356,-7.98269382,-8.2351339,-6.332817969
3.7119999,-8.4822714,-8.324482,-7.9082579,-8.13106,-6.25278514
3.7160001,-8.4028356,-8.2351339,-7.823377205,-8.0190882,-6.166678826
3.72,-8.324482,-8.13106,-7.724507,-7.911439,-6.083896591
3.724,-8.2351339,-8.0190882,-7.61813379,-7.8172829,-6.01149055
3.7279999,-8.13106,-7.911439,-7.51586705,-7.7368851,-5.949664642
3.7320001,-8.0190882,-7.8172829,-7.426418755,-7.6618416,-5.89195619
3.7360001,-7.911439,-7.7368851,-7.350040845,-7.580953,-5.829752857
3.74,-7.8172829,-7.6618416,-7.27874952,-7.4878646,-5.758167877
3.744,-7.7368851,-7.580953,-7.20190535,-7.3852301,-5.679241947
3.7479999,-7.6618416,-7.4878646,-7.11347137,-7.2825249,-5.600261648
3.7520001,-7.580953,-7.3852301,-7.015968595,-7.1893313,-5.52859577
3.756,-7.4878646,-7.2825249,-6.918398655,-7.1089875,-5.466811388
3.76,-7.3852301,-7.1893313,-6.829864735,-7.0366652,-5.411195539
3.7639999,-7.2825249,-7.1089875,-6.753538125,-6.9628642,-5.35444257
3.7679999,-7.1893313,-7.0366652,-6.68483194,-6.8799208,-5.290659095
3.7720001,-7.1089875,-6.9628642,-6.61472099,-6.7871675,-5.219331808
3.776,-7.0366652,-6.8799208,-6.53592476,-6.6911269,-5.145476586
3.78,-6.9628642,-6.7871675,-6.447809125,-6.6007791,-5.075999128
3.7839999,-6.8799208,-6.6911269,-6.356570555,-6.5214465,-5.014992359
3.7880001,-6.7871675,-6.6007791,-6.270740145,-6.4514275,-4.961147748
3.7920001,-6.6911269,-6.5214465,-6.195374175,-6.3833825,-4.908821143
3.796,-6.6007791,-6.4514275,-6.128856125,-6.3094191,-4.851943288
3.8,-6.5214465,-6.3833825,-6.064213375,-6.2264696,-4.788155122
3.8039999,-6.4514275,-6.3094191,-5.993948145,-6.138234,-4.720301946
3.8080001,-6.3833825,-6.2264696,-5.91514612,-6.0524095,-4.654302906
3.812,-6.3094191,-6.138234,-5.8313223,-5.9753348,-4.595032461
3.816,-6.2264696,-6.0524095,-5.749789025,-5.9078182,-4.543112196
3.8199999,-6.138234,-5.9753348,-5.67656806,-5.8447958,-4.49464797
3.8239999,-6.0524095,-5.9078182,-5.61242729,-5.7788844,-4.443962104
3.8280001,-5.9753348,-5.8447958,-5.55255601,-5.7054447,-4.387486974
3.832,-5.9078182,-5.7788844,-5.48994018,-5.6256719,-4.326141691
3.836,-5.8447958,-5.7054447,-5.420172465,-5.5455922,-4.264560402
3.8399999,-5.7788844,-5.6256719,-5.344388305,-5.471797,-4.207811893
3.8440001,-5.7054447,-5.5455922,-5.26831259,-5.4069967,-4.157980462
3.848,-5.6256719,-5.471797,-5.19820715,-5.3483432,-4.112875921
3.852,-5.5455922,-5.4069967,-5.136646865,-5.2894912,-4.067618733
3.8559999,-5.471797,-5.3483432,-5.08092604,-5.2249729,-4.01800416
3.8599999,-5.4069967,-5.2894912,-5.02501664,-5.1539098,-3.963356636
3.8640001,-5.3483432,-5.2249729,-4.963724255,-5.080484,-3.906892196
3.868,-5.2894912,-5.1539098,-4.89621431,-5.0109259,-3.853402017
3.872,-5.2249729,-5.080484,-4.8264598,-4.9492346,-3.805961407
3.8759999,-5.1539098,-5.0109259,-4.760379605,-4.8945654,-3.763920793
3.8800001,-5.080484,-4.9492346,-4.70177287,-4.8419215,-3.723437634
3.8840001,-5.0109259,-4.8945654,-4.64983713,-4.7856274,-3.680147471
3.888,-4.9492346,-4.8419215,-4.599825425,-4.7232113,-3.63214949
3.892,-4.8945654,-4.7856274,-4.54634603,-4.6570246,-3.581251917
3.8959999,-4.8419215,-4.7232113,-4.487050735,-4.5925061,-3.531637191
3.9000001,-4.7856274,-4.6570246,-4.42417337,-4.5343933,-3.486948448
3.904,-4.7232113,-4.5925061,-4.362880795,-4.4835488,-3.447849027
3.908,-4.6570246,-4.5343933,-4.307673635,-4.4364814,-3.411654197
3.9119999,-4.5925061,-4.4835488,-4.25937136,-4.3877871,-3.37420828
3.9159999,-4.5343933,-4.4364814,-4.21465733,-4.3338651,-3.332742262
3.9200001,-4.4835488,-4.3877871,-4.168397745,-4.2753375,-3.287734538
3.924,-4.4364814,-4.3338651,-4.117171845,-4.2165305,-3.242511955
3.928,-4.3877871,-4.2753375,-4.061570625,-4.1624134,-3.200895905
3.9319999,-4.3338651,-4.2165305,-4.005703975,-4.1152219,-3.164605641
3.9360001,-4.2753375,-4.1624134,-3.95429273,-4.0730152,-3.132148689
3.9400001,-4.2165305,-4.1152219,-3.909460805,-4.0310718,-3.099894214
3.944,-4.1624134,-4.0730152,-3.86936444,-3.985147,-3.064578043
3.948,-4.1152219,-4.0310718,-3.82951821,-3.9343751,-3.025534452
3.9519999,-4.0730152,-3.985147,-3.78588965,-3.881792,-2.985098048
3.9560001,-4.0310718,-3.9343751,-3.737656345,-3.8321669,-2.946936346
3.96,-3.985147,-3.881792,-3.6877024,-3.7887104,-2.913518298
3.964,-3.9343751,-3.8321669,-3.640558555,-3.7509405,-2.884473245
3.9679999,-3.881792,-3.7887104,-3.59927488,-3.7150733,-2.856891368
3.9719999,-3.8321669,-3.7509405,-3.563393475,-3.6766494,-2.827343389
3.9760001,-3.7887104,-3.7150733,-3.529319635,-3.6335903,-2.794230941
3.98,-3.7509405,-3.6766494,-3.49281693,-3.5875898,-2.758856556
3.984,-3.7150733,-3.6335903,-3.451910785,-3.5428725,-2.724468953
3.9879999,-3.6766494,-3.5875898,-3.40821031,-3.5032488,-2.693998327
3.9920001,-3.6335903,-3.5428725,-3.365728875,-3.4695388,-2.668075337
3.9960001,-3.5875898,-3.5032488,-3.32808636,-3.4390672,-2.644642677
4,-3.5428725,-3.4695388,-3.29606186,-3.4075351,-2.620394492
4.0040002,-3.5032488,-3.4390672,-3.26711384,-3.3719816,-2.59305385
4.0079999,-3.4695388,-3.4075351,-3.237158345,-3.3328033,-2.562925738
4.0120001,-3.4390672,-3.3719816,-3.20338252,-3.2934228,-2.532642133
4.0159998,-3.4075351,-3.3328033,-3.166163135,-3.2578882,-2.505316026
4.02,-3.3719816,-3.2934228,-3.12875166,-3.2280918,-2.482402594
4.0240002,-3.3328033,-3.2578882,-3.09499379,-3.2025258,-2.46274234
4.0279999,-3.2934228,-3.2280918,-3.06668721,-3.1773477,-2.443380381
4.0320001,-3.2578882,-3.2025258,-3.04239951,-3.1490319,-2.421605531
4.0359998,-3.2280918,-3.1773477,-3.018480315,-3.1167921,-2.396813125
4.04,-3.2025258,-3.1490319,-2.991580305,-3.0830854,-2.370892673
4.0440001,-3.1773477,-3.1167921,-2.960952495,-3.0518659,-2.346884877
4.0479999,-3.1490319,-3.0830854,-2.92893113,-3.0258578,-2.326884648
4.052,-3.1167921,-3.0518659,-2.899272605,-3.0047143,-2.310625297
4.0560002,-3.0830854,-3.0258578,-2.87456491,-2.9852899,-2.295687933
4.0599999,-3.0518659,-3.0047143,-2.854478585,-2.9638231,-2.279179964
4.0640001,-3.0258578,-2.9852899,-2.836025405,-2.93852,-2.25972188
4.0679998,-3.0047143,-2.9638231,-2.815631945,-2.9107766,-2.238387205
4.072,-2.9852899,-2.93852,-2.791594,-2.8841669,-2.217924346
4.0760002,-2.9638231,-2.9107766,-2.76523777,-2.8619573,-2.200845164
4.0799999,-2.93852,-2.8841669,-2.739958555,-2.8448769,-2.187710336
4.0840001,-2.9107766,-2.8619573,-2.718859435,-2.8306484,-2.17676862
4.0879998,-2.8841669,-2.8448769,-2.702633055,-2.8155728,-2.165175483
4.092,-2.8619573,-2.8306484,-2.68911598,-2.7970819,-2.150955981
4.0960002,-2.8448769,-2.8155728,-2.67479416,-2.7755076,-2.134365344
4.0999999,-2.8306484,-2.7970819,-2.657227805,-2.7538182,-2.117686196
4.1040001,-2.8155728,-2.7755076,-2.63673222,-2.7355452,-2.103634259
4.1079998,-2.7970819,-2.7538182,-2.61612729,-2.7223536,-2.093489918
4.112,-2.7755076,-2.7355452,-2.59876794,-2.71292,-2.08623548
4.1160002,-2.7538182,-2.7223536,-2.58623592,-2.7038629,-2.07927057
4.1199999,-2.7355452,-2.71292,-2.577274,-2.6920796,-2.070209212
4.1240001,-2.7223536,-2.7038629,-2.568669755,-2.6768853,-2.058524796
4.1279998,-2.71292,-2.6920796,-2.55747562,-2.6604722,-2.045903122
4.132,-2.7038629,-2.6768853,-2.543041035,-2.6463616,-2.03505207
4.1360002,-2.6920796,-2.6604722,-2.52744859,-2.6369684,-2.0278287
4.1399999,-2.6768853,-2.6463616,-2.51404352,-2.6319549,-2.023973318
4.1440001,-2.6604722,-2.6369684,-2.50511998,-2.6284783,-2.021299813
4.1479998,-2.6463616,-2.6319549,-2.500357155,-2.6231608,-2.017210655
4.152,-2.6369684,-2.6284783,-2.497054385,-2.6144203,-2.010489211
4.1560001,-2.6319549,-2.6231608,-2.49200276,-2.6035657,-2.002142023
4.1599998,-2.6284783,-2.6144203,-2.483699285,-2.5938639,-1.994681339
4.164,-2.6231608,-2.6035657,-2.473387415,-2.5882697,-1.990379399
4.1680002,-2.6144203,-2.5938639,-2.464170705,-2.5873953,-1.989706986
4.1719999,-2.6035657,-2.5882697,-2.458856215,-2.5891008,-1.991018515
4.1760001,-2.5938639,-2.5873953,-2.458025535,-2.5899761,-1.991691621
4.1799998,-2.5882697,-2.5891008,-2.45964576,-2.5876987,-1.9899403
4.184,-2.5873953,-2.5899761,-2.460477295,-2.5826461,-1.986054851
4.1880002,-2.5891008,-2.5876987,-2.458313765,-2.5776259,-1.982194317
4.1919999,-2.5899761,-2.5826461,-2.453513795,-2.5759165,-1.980879789
4.1960001,-2.5876987,-2.5776259,-2.448744605,-2.5790033,-1.983253538
4.1999998,-2.5826461,-2.5759165,-2.447120675,-2.5855705,-1.988303715
4.204,-2.5776259,-2.5790033,-2.450053135,-2.5924103,-1.993563521
4.2080002,-2.5759165,-2.5855705,-2.456291975,-2.5966387,-1.99681516
4.2119999,-2.5790033,-2.5924103,-2.462789785,-2.5977016,-1.99763253
4.2160001,-2.5855705,-2.5966387,-2.466806765,-2.5977525,-1.997671673
4.2199998,-2.5924103,-2.5977016,-2.46781652,-2.600154,-1.999518426
4.224,-2.5966387,-2.5977525,-2.467864875,-2.6071337,-2.004885815
4.2280002,-2.5977016,-2.600154,-2.4701463,-2.6182634,-2.013444555
4.2319999,-2.5977525,-2.6071337,-2.476777015,-2.6307491,-2.023046058
4.2360001,-2.600154,-2.6182634,-2.48735023,-2.6413627,-2.031207916
4.2399998,-2.6071337,-2.6307491,-2.499211645,-2.6486851,-2.036838842
4.244,-2.6182634,-2.6413627,-2.509294565,-2.6540961,-2.040999901
4.2480001,-2.6307491,-2.6486851,-2.516250845,-2.6608142,-2.04616612
4.2519999,-2.6413627,-2.6540961,-2.521391295,-2.6716559,-2.054503387
4.256,-2.6486851,-2.6608142,-2.52777349,-2.6870916,-2.06637344
4.2600002,-2.6540961,-2.6716559,-2.538073105,-2.7049195,-2.080083096
4.2639999,-2.6608142,-2.6870916,-2.55273702,-2.7217803,-2.093049051
4.2680001,-2.6716559,-2.7049195,-2.569673525,-2.7354894,-2.103591349
4.2719998,-2.6870916,-2.7217803,-2.585691285,-2.7465656,-2.112108946
4.276,-2.7049195,-2.7354894,-2.59871493,-2.7578735,-2.120804722
4.2800002,-2.7217803,-2.7465656,-2.60923732,-2.7726275,-2.132150548
4.2839999,-2.7354894,-2.7578735,-2.619979825,-2.7921626,-2.147173039
4.2880001,-2.7465656,-2.7726275,-2.633996125,-2.8150105,-2.164743075
4.2919998,-2.7578735,-2.7921626,-2.65255447,-2.8378985,-2.182343947
4.296,-2.7726275,-2.8150105,-2.674259975,-2.8580185,-2.197816227
4.3000002,-2.7921626,-2.8378985,-2.696003575,-2.8749896,-2.210867002
4.3039999,-2.8150105,-2.8580185,-2.715117575,-2.8911355,-2.2232832
4.3080001,-2.8378985,-2.8749896,-2.73124012,-2.9098638,-2.237685262
4.3119998,-2.8580185,-2.8911355,-2.746578725,-2.9332963,-2.255704855
4.316,-2.8749896,-2.9098638,-2.76437061,-2.9607932,-2.276849971
4.3200002,-2.8911355,-2.9332963,-2.786631485,-2.9893779,-2.298831605
4.3239999,-2.9098638,-2.9607932,-2.81275354,-3.0157895,-2.319142126
4.3280001,-2.9332963,-2.9893779,-2.839909005,-3.0387583,-2.336805133
4.3319998,-2.9607932,-3.0157895,-2.865000025,-3.0599158,-2.35307525
4.336,-2.9893779,-3.0387583,-2.886820385,-3.0826562,-2.370562618
4.3400002,-3.0157895,-3.0599158,-2.90692001,-3.1097788,-2.391419897
4.3439999,-3.0387583,-3.0826562,-2.92852339,-3.1415351,-2.415840492
4.348,-3.0599158,-3.1097788,-2.95428986,-3.1754347,-2.441909284
4.3520002,-3.0826562,-3.1415351,-2.984458345,-3.2079493,-2.466913012
4.3559999,-3.1097788,-3.1754347,-3.016662965,-3.2369718,-2.489231314
4.3600001,-3.1415351,-3.2079493,-3.047551835,-3.2633036,-2.509480468
4.3639998,-3.1754347,-3.2369718,-3.07512321,-3.2901137,-2.530097435
4.368,-3.2079493,-3.2633036,-3.10013842,-3.3207185,-2.553632527
4.3720002,-3.2369718,-3.2901137,-3.125608015,-3.3562654,-2.580968093
4.3759999,-3.2633036,-3.3207185,-3.154682575,-3.3949012,-2.610679023
4.3800001,-3.2901137,-3.3562654,-3.18845213,-3.4330116,-2.63998592
4.3839998,-3.3207185,-3.3949012,-3.22515614,-3.4677184,-2.66667545
4.388,-3.3562654,-3.4330116,-3.26136102,-3.4988995,-2.690653716
4.3920002,-3.3949012,-3.4677184,-3.29433248,-3.529298,-2.714030162
4.3959999,-3.4330116,-3.4988995,-3.323954525,-3.5626203,-2.739655011
4.4000001,-3.4677184,-3.529298,-3.3528331,-3.6009618,-2.769139624
4.4039998,-3.4988995,-3.5626203,-3.384489285,-3.6433401,-2.801728537
4.408,-3.529298,-3.6009618,-3.42091371,-3.6863547,-2.834806764
4.4120002,-3.5626203,-3.6433401,-3.461173095,-3.7265356,-2.865705876
4.4159999,-3.6009618,-3.6863547,-3.502036965,-3.7627727,-2.893572206
4.4200001,-3.6433401,-3.7265356,-3.54020882,-3.7971146,-2.919981127
4.4239998,-3.6863547,-3.7627727,-3.574634065,-3.8333375,-2.947836538
4.428,-3.7265356,-3.7971146,-3.60725887,-3.8742883,-2.979327703
4.4320002,-3.7627727,-3.8333375,-3.641670625,-3.9198813,-3.01438872
4.4359999,-3.7971146,-3.8742883,-3.680573885,-3.967109,-3.050706821
4.4400001,-3.8333375,-3.9198813,-3.723887235,-4.0121045,-3.085308361
4.4439998,-3.8742883,-3.967109,-3.76875355,-4.0528391,-3.116633268
4.448,-3.9198813,-4.0121045,-3.811499275,-4.0905749,-3.145652098
4.4520001,-3.967109,-4.0528391,-3.850197145,-4.1289928,-3.175195463
4.4559999,-4.0121045,-4.0905749,-3.886046155,-4.1716059,-3.207964937
4.46,-4.0528391,-4.1289928,-3.92254316,-4.219281,-3.244627089
4.4640002,-4.0905749,-4.1716059,-3.963025605,-4.2695953,-3.283318786
4.4679999,-4.1289928,-4.219281,-4.00831695,-4.3184696,-3.320903122
4.4720001,-4.1716059,-4.2695953,-4.056115535,-4.3630149,-3.355158458
4.4759998,-4.219281,-4.3184696,-4.10254612,-4.4035827,-3.386355096
4.48,-4.2695953,-4.3630149,-4.144864155,-4.4435458,-3.41708672
4.4840002,-4.3184696,-4.4035827,-4.183403565,-4.486927,-3.450446863
4.4879999,-4.3630149,-4.4435458,-4.22136851,-4.5355599,-3.487845563
4.4920001,-4.4035827,-4.486927,-4.26258065,-4.5877709,-3.527995822
4.4959998,-4.4435458,-4.5355599,-4.308781905,-4.6394871,-3.56776558
4.5,-4.486927,-4.5877709,-4.358382355,-4.6870624,-3.604350986
4.5040002,-4.5355599,-4.6394871,-4.407512745,-4.7298576,-3.637260494
4.5079999,-4.5877709,-4.6870624,-4.45270928,-4.7707277,-3.668689601
4.5120001,-4.6394871,-4.7298576,-4.49336472,-4.8140074,-3.701971691
4.5159998,-4.6870624,-4.7707277,-4.532191315,-4.8624507,-3.739224588
4.52,-4.7298576,-4.8140074,-4.57330703,-4.9152578,-3.779833248
4.5240002,-4.7707277,-4.8624507,-4.619328165,-4.96857,-3.82083033
4.5279999,-4.8140074,-4.9152578,-4.66949491,-5.018136,-3.858946584
4.5320001,-4.8624507,-4.96857,-4.7201415,-5.0623207,-3.892924618
4.5359998,-4.9152578,-5.018136,-4.7672292,-5.1033022,-3.924439392
4.54,-4.96857,-5.0623207,-4.809204665,-5.1455528,-3.956930103
4.5440001,-5.018136,-5.1033022,-4.84813709,-5.1926798,-3.993170766
4.5479999,-5.0623207,-5.1455528,-4.88827516,-5.2448469,-4.033287266
4.552,-5.1033022,-5.1926798,-4.93304581,-5.2985918,-4.074617094
4.5560002,-5.1455528,-5.2448469,-4.982604555,-5.3491912,-4.113528033
4.5599999,-5.1926798,-5.2985918,-5.03366221,-5.3939891,-4.147977618
4.5640001,-5.2448469,-5.3491912,-5.08173164,-5.4343194,-4.178991619
4.5679998,-5.2985918,-5.3939891,-5.124289645,-5.4746001,-4.209967477
4.572,-5.3491912,-5.4343194,-5.16260343,-5.5192113,-4.24427349
4.5760002,-5.3939891,-5.4746001,-5.200870095,-5.5693918,-4.282862294
4.5799999,-5.4343194,-5.5192113,-5.243250735,-5.6223104,-4.323556698
4.5840001,-5.4746001,-5.5693918,-5.29092221,-5.6729817,-4.362522927
4.5879998,-5.5192113,-5.6223104,-5.34119488,-5.7177663,-4.396962285
4.592,-5.5693918,-5.6729817,-5.389332615,-5.7569915,-4.427126464
4.5960002,-5.6223104,-5.7177663,-5.431877985,-5.7947615,-4.456171594
4.5999999,-5.6729817,-5.7569915,-5.469141925,-5.8360668,-4.487935369
4.6040001,-5.7177663,-5.7947615,-5.505023425,-5.8832392,-4.524210945
4.6079998,-5.7569915,-5.8360668,-5.54426346,-5.9342709,-4.563454322
4.612,-5.7947615,-5.8832392,-5.58907724,-5.9841531,-4.601813734
4.6160002,-5.8360668,-5.9342709,-5.637557355,-6.0283738,-4.635819452
4.6199999,-5.8832392,-5.9841531,-5.684945445,-6.0661609,-4.664877732
4.6240001,-5.9342709,-6.0283738,-5.72695511,-6.1010893,-4.691737672
4.6279998,-5.9841531,-6.0661609,-5.762852855,-6.138566,-4.720557254
4.632,-6.0283738,-6.1010893,-5.796034835,-6.1820002,-4.753958154
4.6360002,-6.0661609,-6.138566,-5.8316377,-6.230368,-4.791152992
4.6399999,-6.1010893,-6.1820002,-5.87290019,-6.278863,-4.828445647
4.6440001,-6.138566,-6.230368,-5.9188496,-6.322236,-4.861799484
4.6479998,-6.1820002,-6.278863,-5.96491985,-6.3585558,-4.88972941
4.652,-6.230368,-6.322236,-6.0061242,-6.3906466,-4.914407235
4.6560001,-6.278863,-6.3585558,-6.04062801,-6.4241235,-4.940150972
4.6599998,-6.322236,-6.3906466,-6.07111427,-6.4634206,-4.970370441
4.664,-6.3585558,-6.4241235,-6.102917325,-6.5086481,-5.005150389
4.6680002,-6.3906466,-6.4634206,-6.14024957,-6.5554596,-5.041148432
4.6719999,-6.4241235,-6.5086481,-6.183215695,-6.5980637,-5.073910985
4.6760001,-6.4634206,-6.5554596,-6.22768662,-6.6333538,-5.101049072
4.6799998,-6.5086481,-6.5980637,-6.268160515,-6.6631991,-5.124000108
4.684,-6.5554596,-6.6333538,-6.30168611,-6.6931706,-5.147048191
4.6880002,-6.5980637,-6.6631991,-6.330039145,-6.7286042,-5.17429663
4.6919999,-6.6333538,-6.6931706,-6.35851207,-6.7708268,-5.206765809
4.6960001,-6.6631991,-6.7286042,-6.39217399,-6.8161757,-5.241639113
4.6999998,-6.6931706,-6.7708268,-6.43228546,-6.8585152,-5.274198189
4.704,-6.7286042,-6.8161757,-6.475366915,-6.8935906,-5.301171171
4.7080002,-6.7708268,-6.8585152,-6.51558944,-6.922135,-5.323121815
4.7119999,-6.8161757,-6.8935906,-6.54891107,-6.9494262,-5.344108748
4.7160001,-6.8585152,-6.922135,-6.57602825,-6.9815701,-5.368827407
4.7199998,-6.8935906,-6.9494262,-6.60195489,-7.0211951,-5.399299032
4.724,-6.922135,-6.9815701,-6.632491595,-7.0655826,-5.433433019
4.7280002,-6.9494262,-7.0211951,-6.670135345,-7.1085244,-5.466455264
4.7319999,-6.9815701,-7.0655826,-6.71230347,-7.1447058,-5.49427876
4.7360001,-7.0211951,-7.1085244,-6.75309818,-7.1735736,-5.516478098
4.7399998,-7.0655826,-7.1447058,-6.78747051,-7.199825,-5.536665425
4.744,-7.1085244,-7.1735736,-6.81489492,-7.2301168,-5.559959819
4.7480001,-7.1447058,-7.199825,-6.83983375,-7.2683774,-5.589382221
4.7519999,-7.1735736,-7.2301168,-6.86861096,-7.3130323,-5.623721839
4.756,-7.199825,-7.2683774,-6.90495853,-7.3580627,-5.658350216
4.7600002,-7.2301168,-7.3130323,-6.947380685,-7.3972316,-5.6884711
4.7639999,-7.2683774,-7.3580627,-6.990159565,-7.4285953,-5.712589786
4.7680001,-7.3130323,-7.3972316,-7.02737002,-7.4560138,-5.733674612
4.7719998,-7.3580627,-7.4285953,-7.057165535,-7.4864714,-5.757096507
4.776,-7.3972316,-7.4560138,-7.08321311,-7.5251716,-5.78685696
4.7800002,-7.4285953,-7.4864714,-7.11214783,-7.5718875,-5.822781488
4.7839999,-7.4560138,-7.5251716,-7.14891302,-7.6210795,-5.860610136
4.7880001,-7.4864714,-7.5718875,-7.193293125,-7.6657721,-5.894978745
4.7919998,-7.5251716,-7.6210795,-7.240025525,-7.7025831,-5.923286404
4.796,-7.5718875,-7.6657721,-7.282483495,-7.7342843,-5.947664627
4.8000002,-7.6210795,-7.7025831,-7.317453945,-7.767953,-5.973555857
4.8039999,-7.6657721,-7.7342843,-7.347570085,-7.8100198,-6.005905226
4.8080001,-7.7025831,-7.767953,-7.37955535,-7.8617882,-6.045715126
4.8119998,-7.7342843,-7.8100198,-7.41951881,-7.9185027,-6.089328576
4.816,-7.767953,-7.8617882,-7.46869879,-7.9726673,-6.130981154
4.8200002,-7.8100198,-7.9185027,-7.522577565,-8.0194296,-6.166941362
4.8239999,-7.8617882,-7.9726673,-7.574033935,-8.0602362,-6.198321638
4.8280001,-7.9185027,-8.0194296,-7.61845812,-8.1019857,-6.230427003
4.8319998,-7.9726673,-8.0602362,-7.65722439,-8.1522567,-6.269085402
4.836,-8.0194296,-8.1019857,-7.696886415,-8.2140387,-6.31659576
4.8400002,-8.0602362,-8.1522567,-7.744643865,-8.2836383,-6.370117853
4.8439999,-8.1019857,-8.2140387,-7.803336765,-8.3532127,-6.423620566
4.848,-8.1522567,-8.2836383,-7.869456385,-8.4163357,-6.472162153
4.8520002,-8.2140387,-8.3532127,-7.935552065,-8.4727542,-6.51554798
4.8559999,-8.2836383,-8.4163357,-7.995518915,-8.5287778,-6.558630128
4.8600001,-8.3532127,-8.4727542,-8.04911649,-8.5929107,-6.607948328
4.8639998,-8.4163357,-8.5287778,-8.10233891,-8.6699049,-6.667156868
4.868,-8.4727542,-8.5929107,-8.163265165,-8.7574048,-6.734444291
4.8720002,-8.5287778,-8.6699049,-8.236409655,-8.8475067,-6.803732652
4.8759999,-8.5929107,-8.7574048,-8.31953456,-8.9323614,-6.868985917
4.8800001,-8.6699049,-8.8475067,-8.405131365,-9.0100199,-6.928705303
4.8839998,-8.7574048,-8.9323614,-8.48574333,-9.0862389,-6.987317714
4.888,-8.8475067,-9.0100199,-8.559518905,-9.1707223,-7.052285449
4.8920002,-8.9323614,-9.0862389,-8.631926955,-9.2705264,-7.129034802
4.8959999,-9.0100199,-9.1707223,-8.712186185,-9.3852845,-7.217283781
4.9000001,-9.0862389,-9.2705264,-8.80700008,-9.5075204,-7.311283188
4.9039998,-9.1707223,-9.3852845,-8.916020275,-9.6280301,-7.403955147
4.908,-9.2705264,-9.5075204,-9.03214438,-9.7428373,-7.492241884
4.9120002,-9.3852845,-9.6280301,-9.146628595,-9.8566914,-7.579795687
4.9159999,-9.5075204,-9.7428373,-9.255695435,-9.9802871,-7.67484078
4.9200001,-9.6280301,-9.8566914,-9.36385683,-10.123128,-7.784685432
4.9239998,-9.7428373,-9.9802871,-9.481272745,-10.287128,-7.910801432
4.928,-9.8566914,-10.123128,-9.6169716,-10.465327,-8.047836463
4.9320002,-9.9802871,-10.287128,-9.7727716,-10.646868,-8.187441492
4.9359999,-10.123128,-10.465327,-9.94206065,-10.825211,-8.324587259
4.9400001,-10.287128,-10.646868,-10.1145246,-11.003777,-8.461904513
4.9439998,-10.465327,-10.825211,-10.28395045,-11.194448,-8.608530512
4.948,-10.646868,-11.003777,-10.45358815,-11.409676,-8.774040844
4.9520001,-10.825211,-11.194448,-10.6347256,-11.653777,-8.961754513
4.9559999,-11.003777,-11.409676,-10.8391922,-11.919375,-9.165999375
4.96,-11.194448,-11.653777,-11.07108815,-12.191798,-9.375492662
4.9640002,-11.409676,-11.919375,-11.32340625,-12.459148,-9.581084812
4.9679999,-11.653777,-12.191798,-11.5822081,-12.720992,-9.782442848
4.9720001,-11.919375,-12.459148,-11.8361906,-12.988077,-9.987831213
4.9759998,-12.191798,-12.720992,-12.0849424,-13.271891,-10.20608418
4.98,-12.459148,-12.988077,-12.33867315,-13.570885,-10.43601057
4.9840002,-12.720992,-13.271891,-12.60829645,-13.862936,-10.66059778
4.9879999,-12.988077,-13.570885,-12.89234075,-13.8725846,-10.66801756
4.9920001,-13.271891,-13.862936,-13.1697892,-13.87652485,-10.67104761
4.9959998,-13.570885,-13.882685,-13.18855075,-13.8785258,-10.67258634
5,-13.862936,-13.9025258,-13.20739951,-13.88258,-10.67570402
